School_ID,num_of_items_purchased,num_of_problem_BC_filtered,num_of_hints,problemA_accuracy,concept_post,concept_pre,CPETECOP,CPETLEPP,CPETSPEP,CPETHISP,CPETBLAP,CPETWHIP,CPETASIP,Student_ID
57905280,24.0,66.0,5.0,0.831578947368,,,75.3,61.2,6.6,65.9,23.1,6.6,3.1,7651
57905280,15.0,0.0,17.0,0.909090909091,,,75.3,61.2,6.6,65.9,23.1,6.6,3.1,7652
57905280,23.0,0.0,73.0,0.642857142857,,,75.3,61.2,6.6,65.9,23.1,6.6,3.1,7653
57905280,17.0,0.0,18.0,0.620689655172,,,75.3,61.2,6.6,65.9,23.1,6.6,3.1,7654
57905280,24.0,28.0,34.0,0.835443037975,,,75.3,61.2,6.6,65.9,23.1,6.6,3.1,7655
57905280,15.0,0.0,35.0,0.827272727273,,,75.3,61.2,6.6,65.9,23.1,6.6,3.1,7656
57905280,16.0,0.0,19.0,0.835443037975,,,75.3,61.2,6.6,65.9,23.1,6.6,3.1,7657
57905280,20.0,0.0,107.0,0.465517241379,,,75.3,61.2,6.6,65.9,23.1,6.6,3.1,7658
57905280,19.0,0.0,3.0,0.662921348315,,,75.3,61.2,6.6,65.9,23.1,6.6,3.1,7659
57905280,12.0,0.0,3.0,0.725490196078,,,75.3,61.2,6.6,65.9,23.1,6.6,3.1,7660
57905280,6.0,101.0,20.0,0.872,,,75.3,61.2,6.6,65.9,23.1,6.6,3.1,7661
57905280,11.0,13.0,3.0,0.8518518518520001,,,75.3,61.2,6.6,65.9,23.1,6.6,3.1,7662
57905280,12.0,25.0,39.0,0.888888888889,,,75.3,61.2,6.6,65.9,23.1,6.6,3.1,7663
57905280,12.0,25.0,8.0,0.954545454545,,,75.3,61.2,6.6,65.9,23.1,6.6,3.1,7664
57905280,8.0,10.0,15.0,0.58,,,75.3,61.2,6.6,65.9,23.1,6.6,3.1,7665
57905280,12.0,0.0,2.0,0.619047619048,,,75.3,61.2,6.6,65.9,23.1,6.6,3.1,7666
57905280,16.0,16.0,18.0,0.909090909091,,,75.3,61.2,6.6,65.9,23.1,6.6,3.1,7667
57905280,13.0,16.0,44.0,0.607142857143,,,75.3,61.2,6.6,65.9,23.1,6.6,3.1,7668
57905280,3.0,0.0,1.0,1.0,,,75.3,61.2,6.6,65.9,23.1,6.6,3.1,7669
57905200,8.0,0.0,3.0,0.485714285714,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7670
57905200,44.0,15.0,27.0,0.490196078431,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7671
57905200,4.0,0.0,2.0,0.611111111111,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7672
57905200,9.0,9.0,3.0,0.72972972973,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7673
57905200,20.0,0.0,2.0,0.688888888889,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7674
57905200,16.0,12.0,1.0,0.525423728814,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7675
57905200,12.0,0.0,0.0,0.521739130435,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7676
57905200,8.0,0.0,5.0,0.5,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7677
57905200,26.0,12.0,5.0,0.613793103448,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7678
57905200,19.0,6.0,0.0,0.477777777778,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7679
57905200,22.0,40.0,15.0,0.641025641026,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7680
57905200,8.0,0.0,0.0,0.75,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7681
57905200,11.0,0.0,3.0,0.511111111111,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7682
57905200,19.0,39.0,38.0,0.6484375,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7683
57905200,23.0,27.0,33.0,0.72619047619,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7684
57905200,19.0,18.0,25.0,0.54,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7685
57905200,11.0,0.0,16.0,0.647058823529,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7686
57905200,10.0,0.0,7.0,0.7837837837839999,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7687
57905200,24.0,24.0,19.0,0.77027027027,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7688
57905200,12.0,0.0,4.0,0.546666666667,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7689
57905200,15.0,0.0,4.0,0.675675675676,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7690
57905200,5.0,0.0,1.0,,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7691
57905200,3.0,0.0,0.0,,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7692
57905200,20.0,60.0,1.0,0.6875,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7693
57905200,3.0,0.0,0.0,,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7694
57905200,33.0,45.0,17.0,0.562211981567,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7695
57905200,21.0,0.0,75.0,0.529914529915,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7696
57905200,39.0,0.0,35.0,0.663366336634,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7697
57905200,62.0,0.0,17.0,0.489208633094,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7698
57905200,29.0,0.0,18.0,0.608333333333,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7699
57905200,93.0,146.0,98.0,0.734426229508,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7700
57905200,43.0,27.0,15.0,0.601265822785,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7701
57905200,70.0,6.0,20.0,0.52,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7702
57905200,24.0,0.0,21.0,0.603448275862,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7703
57905200,16.0,0.0,4.0,0.666666666667,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7704
57905200,17.0,0.0,62.0,0.628865979381,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7705
57905200,21.0,58.0,53.0,0.7974683544300001,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7706
57905200,11.0,0.0,0.0,0.705882352941,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7707
57905200,4.0,0.0,0.0,0.7272727272730001,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7708
57905200,8.0,0.0,3.0,0.6379310344829999,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7709
57905200,12.0,0.0,0.0,0.78,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7710
57905200,35.0,0.0,1.0,0.553191489362,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7711
57905200,3.0,0.0,0.0,0.685185185185,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7712
57905200,4.0,0.0,0.0,0.6818181818179999,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7713
57905200,5.0,0.0,0.0,0.8181818181820001,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7714
57905200,92.0,15.0,4.0,0.721518987342,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7715
57905200,25.0,0.0,0.0,,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7716
57905200,31.0,0.0,1.0,0.678571428571,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7717
57905200,73.0,0.0,38.0,0.75,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7718
57905200,80.0,0.0,6.0,0.6842105263160001,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7719
57905200,87.0,0.0,3.0,0.7575757575759999,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7720
57905200,135.0,0.0,1.0,0.714285714286,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7721
57905200,9.0,0.0,0.0,0.636363636364,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7722
57905200,31.0,0.0,1.0,0.7,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7723
57905200,83.0,9.0,3.0,0.588235294118,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7724
57905200,60.0,0.0,4.0,0.587301587302,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7725
57905200,7.0,6.0,1.0,0.821428571429,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7726
57905200,53.0,0.0,3.0,0.72,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7727
57905200,80.0,0.0,6.0,0.296296296296,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7728
57905200,21.0,0.0,1.0,0.75,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7729
57905200,21.0,0.0,3.0,0.678571428571,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7730
57905200,37.0,0.0,18.0,0.636363636364,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7731
57905200,74.0,0.0,5.0,0.547619047619,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7732
57905200,122.0,0.0,3.0,0.75,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7733
57905200,28.0,0.0,0.0,0.636363636364,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7734
57905200,48.0,88.0,43.0,0.637630662021,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7735
57905200,15.0,0.0,13.0,0.86,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7736
57905200,4.0,0.0,0.0,,,,97.5,30.9,5.1,35.7,63.2,0.8,0.0,7737
57905130,1.0,0.0,6.0,0.592592592593,,,93.6,63.5,9.2,97.2,0.5,1.4,0.2,7738
57905130,7.0,0.0,21.0,0.756097560976,,,93.6,63.5,9.2,97.2,0.5,1.4,0.2,7739
57905130,3.0,6.0,23.0,0.84375,,,93.6,63.5,9.2,97.2,0.5,1.4,0.2,7740
57905130,3.0,0.0,21.0,1.0,,,93.6,63.5,9.2,97.2,0.5,1.4,0.2,7741
57905130,9.0,122.0,70.0,0.955555555556,,,93.6,63.5,9.2,97.2,0.5,1.4,0.2,7742
57905130,10.0,110.0,136.0,0.925373134328,,,93.6,63.5,9.2,97.2,0.5,1.4,0.2,7743
57905130,11.0,30.0,17.0,0.845070422535,,,93.6,63.5,9.2,97.2,0.5,1.4,0.2,7744
57905130,14.0,84.0,86.0,0.8644067796610001,,,93.6,63.5,9.2,97.2,0.5,1.4,0.2,7745
57905130,7.0,102.0,27.0,0.877697841727,,,93.6,63.5,9.2,97.2,0.5,1.4,0.2,7746
57905130,10.0,16.0,139.0,0.83606557377,,,93.6,63.5,9.2,97.2,0.5,1.4,0.2,7747
57905130,6.0,17.0,21.0,0.7647058823530001,,,93.6,63.5,9.2,97.2,0.5,1.4,0.2,7748
57905130,14.0,98.0,150.0,0.936507936508,,,93.6,63.5,9.2,97.2,0.5,1.4,0.2,7749
57905130,16.0,123.0,192.0,0.929936305732,,,93.6,63.5,9.2,97.2,0.5,1.4,0.2,7750
57905130,17.0,116.0,57.0,0.83125,,,93.6,63.5,9.2,97.2,0.5,1.4,0.2,7751
57905130,8.0,70.0,35.0,0.8455882352940001,,,93.6,63.5,9.2,97.2,0.5,1.4,0.2,7752
57905130,24.0,0.0,15.0,0.536764705882,,,93.6,63.5,9.2,97.2,0.5,1.4,0.2,7753
57905130,30.0,100.0,20.0,0.910994764398,,,93.6,63.5,9.2,97.2,0.5,1.4,0.2,7754
57905130,32.0,66.0,55.0,0.7806122448980001,,,93.6,63.5,9.2,97.2,0.5,1.4,0.2,7755
57905130,45.0,55.0,60.0,0.7960526315790001,,,93.6,63.5,9.2,97.2,0.5,1.4,0.2,7756
57905130,24.0,168.0,45.0,0.9061224489799998,,,93.6,63.5,9.2,97.2,0.5,1.4,0.2,7757
57905130,32.0,15.0,80.0,0.614457831325,,,93.6,63.5,9.2,97.2,0.5,1.4,0.2,7758
57905130,25.0,32.0,10.0,0.795620437956,,,93.6,63.5,9.2,97.2,0.5,1.4,0.2,7759
57905130,33.0,204.0,49.0,0.849710982659,,,93.6,63.5,9.2,97.2,0.5,1.4,0.2,7760
57905130,25.0,12.0,18.0,0.674074074074,,,93.6,63.5,9.2,97.2,0.5,1.4,0.2,7761
57905130,30.0,24.0,24.0,0.755244755245,,,93.6,63.5,9.2,97.2,0.5,1.4,0.2,7762
57905130,42.0,78.0,32.0,0.7064220183490001,,,93.6,63.5,9.2,97.2,0.5,1.4,0.2,7763
57905130,12.0,86.0,40.0,0.7976190476189999,,,93.6,63.5,9.2,97.2,0.5,1.4,0.2,7764
57905130,29.0,8.0,57.0,0.568862275449,,,93.6,63.5,9.2,97.2,0.5,1.4,0.2,7765
57905130,32.0,330.0,27.0,0.889130434783,,,93.6,63.5,9.2,97.2,0.5,1.4,0.2,7766
57905130,23.0,327.0,47.0,0.88501026694,,,93.6,63.5,9.2,97.2,0.5,1.4,0.2,7767
57905130,12.0,34.0,29.0,0.719101123596,,,93.6,63.5,9.2,97.2,0.5,1.4,0.2,7768
57905130,5.0,0.0,17.0,0.833333333333,,,93.6,63.5,9.2,97.2,0.5,1.4,0.2,7769
57905130,13.0,15.0,12.0,0.838235294118,,,93.6,63.5,9.2,97.2,0.5,1.4,0.2,7770
57905117,9.0,0.0,15.0,0.5,,,98.4,44.9,6.7,59.6,38.9,1.0,0.0,7771
57905117,4.0,0.0,0.0,0.825,,,98.4,44.9,6.7,59.6,38.9,1.0,0.0,7772
57905117,3.0,0.0,7.0,0.714285714286,,,98.4,44.9,6.7,59.6,38.9,1.0,0.0,7773
57905117,4.0,0.0,0.0,0.916666666667,,,98.4,44.9,6.7,59.6,38.9,1.0,0.0,7774
57905117,7.0,0.0,4.0,0.909090909091,,,98.4,44.9,6.7,59.6,38.9,1.0,0.0,7775
57905117,2.0,0.0,1.0,,,,98.4,44.9,6.7,59.6,38.9,1.0,0.0,7776
57905117,11.0,0.0,2.0,0.725,,,98.4,44.9,6.7,59.6,38.9,1.0,0.0,7777
57905117,13.0,0.0,10.0,0.914285714286,,,98.4,44.9,6.7,59.6,38.9,1.0,0.0,7778
57905117,0.0,0.0,3.0,0.973684210526,,,98.4,44.9,6.7,59.6,38.9,1.0,0.0,7779
57905117,4.0,0.0,9.0,0.631578947368,,,98.4,44.9,6.7,59.6,38.9,1.0,0.0,7780
57905117,8.0,0.0,7.0,0.7678571428569999,,,98.4,44.9,6.7,59.6,38.9,1.0,0.0,7781
57905117,5.0,0.0,4.0,0.916666666667,,,98.4,44.9,6.7,59.6,38.9,1.0,0.0,7782
57905117,10.0,0.0,25.0,0.864077669903,,,98.4,44.9,6.7,59.6,38.9,1.0,0.0,7783
57905117,2.0,0.0,3.0,0.885714285714,,,98.4,44.9,6.7,59.6,38.9,1.0,0.0,7784
57905117,6.0,0.0,3.0,0.909090909091,,,98.4,44.9,6.7,59.6,38.9,1.0,0.0,7785
57905117,3.0,0.0,0.0,,,,98.4,44.9,6.7,59.6,38.9,1.0,0.0,7786
57905117,3.0,0.0,0.0,0.939393939394,,,98.4,44.9,6.7,59.6,38.9,1.0,0.0,7787
57905117,3.0,0.0,4.0,0.688888888889,,,98.4,44.9,6.7,59.6,38.9,1.0,0.0,7788
57905117,8.0,0.0,1.0,0.75,,,98.4,44.9,6.7,59.6,38.9,1.0,0.0,7789
57905117,7.0,0.0,0.0,0.678571428571,,,98.4,44.9,6.7,59.6,38.9,1.0,0.0,7790
57905117,4.0,0.0,0.0,,,,98.4,44.9,6.7,59.6,38.9,1.0,0.0,7791
57905117,3.0,0.0,1.0,,,,98.4,44.9,6.7,59.6,38.9,1.0,0.0,7792
57905117,3.0,0.0,2.0,,,,98.4,44.9,6.7,59.6,38.9,1.0,0.0,7793
57905117,4.0,0.0,0.0,,,,98.4,44.9,6.7,59.6,38.9,1.0,0.0,7794
57905117,4.0,0.0,0.0,,,,98.4,44.9,6.7,59.6,38.9,1.0,0.0,7795
57905117,4.0,0.0,0.0,0.545454545455,,,98.4,44.9,6.7,59.6,38.9,1.0,0.0,7796
57905117,3.0,0.0,0.0,,,,98.4,44.9,6.7,59.6,38.9,1.0,0.0,7797
57905117,4.0,0.0,0.0,,,,98.4,44.9,6.7,59.6,38.9,1.0,0.0,7798
57905117,4.0,0.0,0.0,0.272727272727,,,98.4,44.9,6.7,59.6,38.9,1.0,0.0,7799
57905117,3.0,0.0,1.0,0.642857142857,,,98.4,44.9,6.7,59.6,38.9,1.0,0.0,7800
57905117,3.0,0.0,0.0,0.678571428571,,,98.4,44.9,6.7,59.6,38.9,1.0,0.0,7801
57905117,7.0,0.0,3.0,0.787878787879,,,98.4,44.9,6.7,59.6,38.9,1.0,0.0,7802
57905117,6.0,0.0,0.0,0.714285714286,,,98.4,44.9,6.7,59.6,38.9,1.0,0.0,7803
57905117,3.0,0.0,1.0,0.8181818181820001,,,98.4,44.9,6.7,59.6,38.9,1.0,0.0,7804
57905117,9.0,0.0,2.0,0.909090909091,,,98.4,44.9,6.7,59.6,38.9,1.0,0.0,7805
57905117,12.0,0.0,6.0,0.863636363636,,,98.4,44.9,6.7,59.6,38.9,1.0,0.0,7806
57905117,3.0,0.0,0.0,,,,98.4,44.9,6.7,59.6,38.9,1.0,0.0,7807
161807009,17.0,82.0,64.0,0.6885245901639999,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7808
161807009,9.0,0.0,15.0,0.8181818181820001,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7809
161807009,16.0,0.0,51.0,0.619469026549,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7810
161807009,13.0,0.0,16.0,0.719101123596,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7811
161807009,32.0,26.0,14.0,0.774834437086,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7812
161807009,16.0,0.0,3.0,0.833333333333,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7813
161807009,21.0,18.0,14.0,0.6612903225810001,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7814
161807009,31.0,175.0,10.0,0.8235294117649999,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7815
161807009,28.0,0.0,28.0,0.73595505618,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7816
161807009,12.0,13.0,5.0,0.965517241379,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7817
161807009,27.0,6.0,38.0,0.7685950413220001,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7818
161807009,15.0,0.0,23.0,0.85,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7819
161807009,39.0,117.0,10.0,0.918604651163,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7820
161807009,26.0,12.0,11.0,0.8293838862559999,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7821
161807009,33.0,34.0,20.0,0.822429906542,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7822
161807009,20.0,0.0,3.0,0.6973684210529999,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7823
161807009,34.0,130.0,75.0,0.879746835443,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7824
161807009,37.0,122.0,6.0,0.864661654135,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7825
161807009,12.0,0.0,4.0,0.898876404494,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7826
161807009,34.0,43.0,11.0,0.905263157895,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7827
161807009,11.0,6.0,9.0,0.8545454545450001,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7828
161807009,29.0,0.0,29.0,0.596899224806,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7829
161807009,22.0,90.0,50.0,0.839195979899,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7830
161807009,48.0,283.0,31.0,0.941011235955,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7831
161807009,17.0,0.0,9.0,0.8453608247419999,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7832
161807009,31.0,96.0,9.0,0.8922155688619999,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7833
161807009,14.0,6.0,36.0,0.724637681159,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7834
161807009,9.0,0.0,8.0,0.741379310345,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7835
161807009,30.0,22.0,31.0,0.821138211382,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7836
161807009,14.0,12.0,3.0,0.896551724138,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7837
161807009,18.0,176.0,29.0,0.84140969163,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7838
161807009,26.0,19.0,85.0,0.7159763313609999,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7839
161807009,19.0,6.0,13.0,0.8426966292129999,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7840
161807009,29.0,245.0,66.0,0.828978622328,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7841
161807009,15.0,6.0,11.0,0.663636363636,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7842
161807009,17.0,37.0,12.0,0.580357142857,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7843
161807009,29.0,0.0,2.0,0.835443037975,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7844
161807009,16.0,0.0,10.0,0.5571428571429999,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7845
161807009,19.0,25.0,10.0,0.940170940171,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7846
161807009,32.0,10.0,44.0,0.88125,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7847
161807009,27.0,16.0,23.0,0.8426966292129999,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7848
161807009,28.0,6.0,16.0,0.611111111111,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7849
161807009,24.0,32.0,20.0,0.683333333333,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7850
161807009,25.0,20.0,32.0,0.763358778626,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7851
161807009,11.0,10.0,77.0,0.773913043478,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7852
161807009,18.0,99.0,105.0,0.782608695652,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7853
161807009,25.0,26.0,14.0,0.808080808081,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7854
161807009,13.0,34.0,75.0,0.778761061947,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7855
161807009,10.0,29.0,25.0,0.833333333333,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7856
161807009,7.0,98.0,77.0,0.758426966292,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7857
161807009,16.0,25.0,1.0,0.697247706422,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7858
161807009,9.0,106.0,86.0,0.782352941176,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7859
161807009,30.0,68.0,39.0,0.637254901961,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7860
161807009,41.0,203.0,55.0,0.887596899225,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7861
161807009,16.0,46.0,0.0,0.627272727273,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7862
161807009,8.0,29.0,16.0,0.614035087719,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7863
161807009,9.0,37.0,29.0,0.7818181818179999,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7864
161807009,21.0,26.0,18.0,0.7727272727269999,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7865
161807009,19.0,107.0,30.0,0.919463087248,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7866
161807009,17.0,0.0,25.0,0.445544554455,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7867
161807009,6.0,28.0,46.0,0.701149425287,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7868
161807009,12.0,98.0,66.0,0.838926174497,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7869
161807009,8.0,0.0,2.0,0.828571428571,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7870
161807009,14.0,16.0,14.0,0.8909090909090001,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7871
161807009,16.0,34.0,237.0,0.676691729323,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7872
161807009,25.0,49.0,54.0,0.61744966443,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7873
161807009,11.0,103.0,3.0,0.806201550388,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7874
161807009,19.0,76.0,17.0,0.8217054263570001,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7875
161807009,29.0,78.0,37.0,0.763636363636,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7876
161807009,19.0,232.0,24.0,0.787401574803,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7877
161807009,14.0,0.0,25.0,0.8181818181820001,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7878
161807009,24.0,13.0,60.0,0.76,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7879
161807009,16.0,76.0,60.0,0.7823129251700001,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7880
161807009,16.0,39.0,33.0,0.9,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7881
161807009,15.0,0.0,5.0,0.8125,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7882
161807009,25.0,169.0,40.0,0.789855072464,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7883
161807009,21.0,20.0,25.0,0.72,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7884
161807009,5.0,12.0,1.0,0.8314606741570001,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7885
161807009,21.0,165.0,104.0,0.844827586207,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7886
161807009,23.0,76.0,25.0,0.7023809523810001,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7887
161807009,22.0,24.0,22.0,0.791666666667,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7888
161807009,21.0,9.0,64.0,0.8,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7889
161807009,29.0,15.0,55.0,0.672413793103,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7890
161807009,17.0,71.0,20.0,0.953020134228,,,52.0,16.4,6.8,17.9,26.3,39.6,13.9,7891
57905137,31.0,143.0,109.0,0.925373134328,,,90.2,62.8,7.3,79.9,16.5,2.6,0.0,7892
57905137,23.0,80.0,14.0,0.8432835820899999,,,90.2,62.8,7.3,79.9,16.5,2.6,0.0,7893
57905137,32.0,64.0,5.0,0.88,,,90.2,62.8,7.3,79.9,16.5,2.6,0.0,7894
57905137,15.0,16.0,27.0,0.822222222222,,,90.2,62.8,7.3,79.9,16.5,2.6,0.0,7895
57905137,24.0,119.0,255.0,0.7884615384620001,,,90.2,62.8,7.3,79.9,16.5,2.6,0.0,7896
57905137,32.0,62.0,64.0,0.934782608696,,,90.2,62.8,7.3,79.9,16.5,2.6,0.0,7897
57905137,23.0,6.0,31.0,0.753846153846,,,90.2,62.8,7.3,79.9,16.5,2.6,0.0,7898
57905137,21.0,144.0,34.0,0.939759036145,,,90.2,62.8,7.3,79.9,16.5,2.6,0.0,7899
